threshold,tp,tn,fp,fn,accuracy,precision,recall,specificity,f1,balanced_accuracy
0.3230000000000001,20,4,6,0,0.8,0.7692307692307693,1.0,0.4,0.8695652173913044,0.7
0.3240000000000001,20,4,6,0,0.8,0.7692307692307693,1.0,0.4,0.8695652173913044,0.7
0.3250000000000001,20,4,6,0,0.8,0.7692307692307693,1.0,0.4,0.8695652173913044,0.7
0.3260000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.3270000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.3280000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.3290000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.3300000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.3310000000000001,20,5,5,0,0.8333333333333334,0.8,1.0,0.5,0.888888888888889,0.75
0.33200000000000013,20,6,4,0,0.8666666666666667,0.8333333333333334,1.0,0.6,0.9090909090909091,0.8
0.33300000000000013,20,6,4,0,0.8666666666666667,0.8333333333333334,1.0,0.6,0.9090909090909091,0.8
0.33400000000000013,20,6,4,0,0.8666666666666667,0.8333333333333334,1.0,0.6,0.9090909090909091,0.8
0.33500000000000013,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.33600000000000013,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.33700000000000013,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.33800000000000013,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.33900000000000013,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34000000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34100000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34200000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34300000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34400000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34500000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34600000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34700000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34800000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.34900000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35000000000000014,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35100000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35200000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35300000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35400000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35500000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35600000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35700000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35800000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.35900000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36000000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36100000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36200000000000015,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36300000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36400000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36500000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36600000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36700000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36800000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.36900000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.37000000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.37100000000000016,20,7,3,0,0.9,0.8695652173913043,1.0,0.7,0.9302325581395349,0.85
0.37200000000000016,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37300000000000016,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37400000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37500000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.37600000000000017,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
